order_id,order_date,product_name,category,quantity,unit_price,discount,region,customer_segment
2329,2025-03-31,Air Purifier,Home,2,375.36,0.0,North America,Premium
2330,2025-03-31,Cotton T-Shirt,Clothing,2,87.21,0.0,LATAM,Premium
2331,2025-03-31,Standing Desk,Home,2,126.98,0.1,North America,Corporate
2332,2025-03-31,Ergonomic Chair,Home,1,260.56,0.1,APAC,Home Office
2333,2025-03-31,Ergonomic Chair,Home,4,138.78,0.0,North America,Premium
2334,2025-03-31,iPad Pro,Electronics,1,783.39,0.2,North America,Consumer
2335,2025-03-31,Sleeping Bag,Sports,2,61.37,0.05,North America,Corporate
2336,2025-03-31,Bluetooth Speaker,Electronics,2,425.4,0.0,Europe,Home Office
2337,2025-03-31,Ergonomic Chair,Home,2,167.41,0.15,LATAM,Corporate
2338,2025-03-31,Standing Desk,Home,2,232.37,0.15,LATAM,Premium
2339,2025-03-31,Standing Desk,Home,3,125.8,0.1,Europe,Consumer
2340,2025-03-31,Tennis Racket,Sports,1,65.68,0.2,Europe,Home Office
2341,2025-03-31,Leather Jacket,Clothing,2,64.04,0.2,APAC,Home Office
2342,2025-03-31,Running Shoes,Clothing,3,126.38,0.0,Europe,Consumer
2343,2025-03-31,Yoga Mat,Sports,2,152.71,0.1,Europe,Premium
2344,2025-03-31,MacBook Air,Electronics,1,645.19,0.05,Europe,Home Office
2345,2025-03-31,Tennis Racket,Sports,4,141.38,0.0,LATAM,Corporate
2346,2025-03-31,Yoga Mat,Sports,2,64.61,0.1,North America,Corporate
2347,2025-04-01,Wool Sweater,Clothing,3,117.11,0.05,Europe,Home Office
2348,2025-04-01,LED Desk Lamp,Home,2,253.93,0.0,North America,Premium
2349,2025-04-01,iPad Pro,Electronics,4,310.4,0.0,North America,Premium
2350,2025-04-01,iPad Pro,Electronics,3,1053.01,0.15,APAC,Consumer
2351,2025-04-01,Running Shoes,Clothing,3,120.31,0.0,APAC,Consumer
2352,2025-04-01,Yoga Mat,Sports,1,131.51,0.05,LATAM,Consumer
2353,2025-04-01,Bluetooth Speaker,Electronics,1,1125.38,0.0,Europe,Home Office
2354,2025-04-01,LED Desk Lamp,Home,2,140.36,0.0,Europe,Home Office
2355,2025-04-01,LED Desk Lamp,Home,1,331.37,0.0,APAC,Home Office
2356,2025-04-01,Air Purifier,Home,3,80.65,0.05,Europe,Home Office
2357,2025-04-01,Air Purifier,Home,1,230.31,0.0,LATAM,Consumer
2358,2025-04-01,Denim Jeans,Clothing,2,55.36,0.1,APAC,Corporate
2359,2025-04-01,Cotton T-Shirt,Clothing,1,60.82,0.0,Europe,Premium
2360,2025-04-01,iPhone 15,Electronics,2,920.43,0.0,North America,Consumer
2361,2025-04-01,Sleeping Bag,Sports,4,58.3,0.2,LATAM,Corporate
2362,2025-04-01,Tennis Racket,Sports,4,58.55,0.15,LATAM,Consumer
2363,2025-04-01,iPad Pro,Electronics,4,1187.81,0.05,North America,Consumer
2364,2025-04-01,LED Desk Lamp,Home,3,182.08,0.1,North America,Corporate
2365,2025-04-01,Running Shoes,Clothing,2,62.99,0.2,APAC,Consumer
2366,2025-04-02,Ergonomic Chair,Home,4,136.05,0.1,North America,Home Office
2367,2025-04-02,Ergonomic Chair,Home,4,80.2,0.2,APAC,Home Office
2368,2025-04-02,Denim Jeans,Clothing,2,40.65,0.0,North America,Home Office
2369,2025-04-02,LED Desk Lamp,Home,1,269.05,0.0,APAC,Premium
2370,2025-04-02,Running Shoes,Clothing,4,39.71,0.2,Europe,Corporate
2371,2025-04-02,MacBook Air,Electronics,1,416.56,0.0,Europe,Consumer
2372,2025-04-02,Bluetooth Speaker,Electronics,4,1136.83,0.0,North America,Home Office
2373,2025-04-02,Dumbbell Set,Sports,3,100.44,0.0,Europe,Consumer
2374,2025-04-02,Air Purifier,Home,2,378.38,0.1,North America,Corporate
2375,2025-04-02,Yoga Mat,Sports,4,64.45,0.1,LATAM,Home Office
2376,2025-04-02,Standing Desk,Home,1,219.62,0.15,LATAM,Corporate
2377,2025-04-02,Air Purifier,Home,2,148.31,0.0,North America,Premium
2378,2025-04-02,Camping Tent,Sports,4,178.02,0.2,Europe,Premium
2379,2025-04-02,Smartwatch Ultra,Electronics,4,356.48,0.0,APAC,Premium
2380,2025-04-02,MacBook Air,Electronics,3,377.99,0.1,Europe,Home Office
2381,2025-04-03,iPhone 15,Electronics,1,427.72,0.2,LATAM,Premium
2382,2025-04-03,Leather Jacket,Clothing,1,135.79,0.2,Europe,Premium
2383,2025-04-03,MacBook Air,Electronics,4,889.61,0.0,LATAM,Home Office
2384,2025-04-03,Yoga Mat,Sports,3,125.37,0.15,Europe,Home Office
2385,2025-04-03,Bluetooth Speaker,Electronics,2,686.08,0.0,Europe,Premium
2386,2025-04-03,iPad Pro,Electronics,3,1055.82,0.0,LATAM,Premium
2387,2025-04-03,Yoga Mat,Sports,2,173.99,0.15,Europe,Corporate
2388,2025-04-03,Bluetooth Speaker,Electronics,2,688.2,0.0,APAC,Premium
2389,2025-04-03,Air Purifier,Home,1,356.43,0.0,LATAM,Home Office
2390,2025-04-03,Sleeping Bag,Sports,2,74.86,0.1,LATAM,Consumer
2391,2025-04-03,iPhone 15,Electronics,2,1018.32,0.05,North America,Home Office
2392,2025-04-03,Dumbbell Set,Sports,1,36.0,0.0,Europe,Premium
2393,2025-04-03,LED Desk Lamp,Home,3,114.85,0.15,LATAM,Home Office
2394,2025-04-03,Denim Jeans,Clothing,3,124.09,0.0,North America,Corporate
2395,2025-04-04,Bluetooth Speaker,Electronics,1,249.52,0.1,APAC,Corporate
2396,2025-04-04,Bluetooth Speaker,Electronics,3,861.77,0.05,LATAM,Premium
2397,2025-04-04,Air Purifier,Home,3,201.6,0.0,LATAM,Home Office
2398,2025-04-04,Standing Desk,Home,3,361.24,0.0,LATAM,Consumer
2399,2025-04-04,Camping Tent,Sports,3,118.95,0.0,Europe,Corporate
2400,2025-04-04,Standing Desk,Home,2,53.79,0.05,North America,Home Office
2401,2025-04-04,Denim Jeans,Clothing,4,135.34,0.05,North America,Premium
2402,2025-04-04,iPad Pro,Electronics,4,888.52,0.05,APAC,Premium
2403,2025-04-04,Ergonomic Chair,Home,3,309.44,0.1,APAC,Home Office
2404,2025-04-04,Camping Tent,Sports,1,130.37,0.0,Europe,Consumer
2405,2025-04-04,Air Purifier,Home,3,164.65,0.0,North America,Corporate
2406,2025-04-05,Running Shoes,Clothing,4,97.56,0.1,LATAM,Premium
2407,2025-04-05,Air Purifier,Home,2,50.54,0.1,Europe,Consumer
2408,2025-04-05,Coffee Maker,Home,3,113.88,0.05,APAC,Premium
2409,2025-04-05,Coffee Maker,Home,1,82.15,0.0,LATAM,Consumer
2410,2025-04-05,Leather Jacket,Clothing,2,135.84,0.1,LATAM,Consumer
2411,2025-04-05,Running Shoes,Clothing,4,120.94,0.15,LATAM,Corporate
2412,2025-04-05,iPad Pro,Electronics,2,494.66,0.1,APAC,Premium
2413,2025-04-05,Camping Tent,Sports,4,20.59,0.0,APAC,Consumer
2414,2025-04-05,Tennis Racket,Sports,3,165.04,0.0,LATAM,Consumer
2415,2025-04-05,Denim Jeans,Clothing,2,140.99,0.2,LATAM,Home Office
2416,2025-04-05,Cotton T-Shirt,Clothing,4,96.77,0.0,Europe,Premium
2417,2025-04-05,Sleeping Bag,Sports,1,158.44,0.15,APAC,Premium
2418,2025-04-05,LED Desk Lamp,Home,4,398.22,0.05,LATAM,Premium
2419,2025-04-05,iPad Pro,Electronics,2,1048.82,0.2,Europe,Consumer
2420,2025-04-05,Cotton T-Shirt,Clothing,3,70.93,0.0,APAC,Premium
2421,2025-04-06,Yoga Mat,Sports,4,156.18,0.2,Europe,Premium
2422,2025-04-06,Cotton T-Shirt,Clothing,2,145.33,0.1,North America,Consumer
2423,2025-04-06,Ergonomic Chair,Home,1,50.17,0.15,LATAM,Home Office
2424,2025-04-06,Air Purifier,Home,2,67.58,0.0,North America,Corporate
2425,2025-04-06,Sleeping Bag,Sports,4,130.68,0.15,Europe,Corporate
2426,2025-04-06,Leather Jacket,Clothing,4,97.54,0.0,LATAM,Premium
2427,2025-04-06,iPhone 15,Electronics,3,1068.75,0.0,North America,Consumer
2428,2025-04-06,iPad Pro,Electronics,2,871.54,0.0,North America,Premium
2429,2025-04-06,Air Purifier,Home,1,320.31,0.2,LATAM,Consumer
2430,2025-04-06,Leather Jacket,Clothing,3,49.4,0.1,LATAM,Corporate
2431,2025-04-06,MacBook Air,Electronics,3,781.76,0.05,APAC,Home Office
2432,2025-04-06,Sleeping Bag,Sports,3,189.56,0.05,LATAM,Corporate
2433,2025-04-06,iPhone 15,Electronics,3,1047.18,0.0,LATAM,Consumer
2434,2025-04-06,Standing Desk,Home,3,325.09,0.0,Europe,Consumer
2435,2025-04-06,Bluetooth Speaker,Electronics,1,766.17,0.05,North America,Corporate
2436,2025-04-07,Coffee Maker,Home,2,176.6,0.0,LATAM,Home Office
2437,2025-04-07,Bluetooth Speaker,Electronics,2,1125.6,0.15,Europe,Consumer
2438,2025-04-07,Camping Tent,Sports,3,112.53,0.0,North America,Consumer
2439,2025-04-07,Running Shoes,Clothing,3,94.75,0.2,North America,Corporate
2440,2025-04-07,Smartwatch Ultra,Electronics,4,949.54,0.0,LATAM,Premium
2441,2025-04-07,Ergonomic Chair,Home,2,346.66,0.1,North America,Consumer
2442,2025-04-07,Standing Desk,Home,1,72.26,0.05,LATAM,Consumer
2443,2025-04-07,Tennis Racket,Sports,1,135.58,0.1,LATAM,Home Office
2444,2025-04-07,iPad Pro,Electronics,4,269.42,0.1,North America,Corporate
2445,2025-04-07,MacBook Air,Electronics,3,865.74,0.15,LATAM,Home Office
2446,2025-04-07,LED Desk Lamp,Home,1,348.06,0.0,APAC,Consumer
2447,2025-04-08,Smartwatch Ultra,Electronics,4,584.98,0.0,LATAM,Consumer
2448,2025-04-08,LED Desk Lamp,Home,1,119.26,0.15,APAC,Corporate
2449,2025-04-08,iPad Pro,Electronics,3,651.93,0.0,APAC,Consumer
2450,2025-04-08,LED Desk Lamp,Home,2,82.96,0.1,APAC,Home Office
2451,2025-04-08,Running Shoes,Clothing,1,96.12,0.2,APAC,Consumer
2452,2025-04-08,Air Purifier,Home,4,236.12,0.0,Europe,Corporate
2453,2025-04-08,MacBook Air,Electronics,4,315.86,0.1,APAC,Corporate
2454,2025-04-08,Running Shoes,Clothing,4,86.98,0.15,LATAM,Corporate
2455,2025-04-08,Ergonomic Chair,Home,2,341.89,0.1,Europe,Premium
2456,2025-04-08,Tennis Racket,Sports,4,178.86,0.0,North America,Premium
2457,2025-04-08,Cotton T-Shirt,Clothing,1,50.65,0.2,LATAM,Home Office
2458,2025-04-08,Smartwatch Ultra,Electronics,2,300.12,0.05,Europe,Consumer
2459,2025-04-08,Dumbbell Set,Sports,4,67.37,0.05,APAC,Consumer
2460,2025-04-08,Leather Jacket,Clothing,4,36.7,0.1,LATAM,Corporate
2461,2025-04-08,Camping Tent,Sports,4,134.21,0.0,LATAM,Premium
2462,2025-04-08,iPad Pro,Electronics,4,1002.48,0.1,North America,Home Office
2463,2025-04-08,Coffee Maker,Home,1,342.55,0.0,LATAM,Home Office
2464,2025-04-08,LED Desk Lamp,Home,4,79.53,0.0,North America,Home Office
2465,2025-04-08,Standing Desk,Home,2,392.94,0.05,Europe,Consumer
2466,2025-04-08,Leather Jacket,Clothing,3,122.91,0.2,APAC,Premium
2467,2025-04-09,Coffee Maker,Home,1,389.28,0.05,Europe,Corporate
2468,2025-04-09,iPhone 15,Electronics,2,884.3,0.15,LATAM,Premium
2469,2025-04-09,Sleeping Bag,Sports,2,106.99,0.15,APAC,Premium
2470,2025-04-09,Denim Jeans,Clothing,1,108.42,0.1,North America,Consumer
2471,2025-04-09,Yoga Mat,Sports,4,120.78,0.0,North America,Consumer
2472,2025-04-09,MacBook Air,Electronics,4,676.98,0.05,Europe,Home Office
2473,2025-04-09,Leather Jacket,Clothing,2,50.28,0.0,LATAM,Premium
2474,2025-04-09,Bluetooth Speaker,Electronics,4,258.81,0.05,North America,Home Office
2475,2025-04-09,Running Shoes,Clothing,3,98.7,0.0,Europe,Premium
2476,2025-04-09,Yoga Mat,Sports,1,80.22,0.0,LATAM,Corporate
2477,2025-04-10,Ergonomic Chair,Home,4,152.53,0.0,North America,Home Office
2478,2025-04-10,LED Desk Lamp,Home,2,214.94,0.0,APAC,Premium
2479,2025-04-10,Coffee Maker,Home,1,177.44,0.1,APAC,Consumer
2480,2025-04-10,Sleeping Bag,Sports,3,15.7,0.05,North America,Home Office
2481,2025-04-10,LED Desk Lamp,Home,3,313.14,0.15,Europe,Consumer
2482,2025-04-10,MacBook Air,Electronics,2,733.05,0.05,North America,Corporate
2483,2025-04-10,Coffee Maker,Home,1,328.57,0.2,Europe,Premium
2484,2025-04-10,Running Shoes,Clothing,2,81.27,0.05,North America,Premium
2485,2025-04-10,Air Purifier,Home,1,269.24,0.0,LATAM,Home Office
2486,2025-04-10,Denim Jeans,Clothing,2,72.49,0.05,APAC,Consumer
2487,2025-04-10,MacBook Air,Electronics,1,319.57,0.15,Europe,Corporate
2488,2025-04-10,Smartwatch Ultra,Electronics,1,472.85,0.0,North America,Consumer
2489,2025-04-11,MacBook Air,Electronics,4,1111.35,0.2,APAC,Premium
2490,2025-04-11,iPhone 15,Electronics,4,1047.71,0.0,Europe,Premium
2491,2025-04-11,Dumbbell Set,Sports,4,139.34,0.2,LATAM,Premium
2492,2025-04-11,Air Purifier,Home,2,162.09,0.1,APAC,Premium
2493,2025-04-11,Smartwatch Ultra,Electronics,1,735.91,0.05,North America,Corporate
2494,2025-04-11,Cotton T-Shirt,Clothing,3,146.09,0.0,APAC,Corporate
2495,2025-04-11,Wool Sweater,Clothing,4,86.05,0.0,Europe,Home Office
2496,2025-04-11,Bluetooth Speaker,Electronics,3,759.68,0.0,APAC,Home Office
2497,2025-04-11,Wool Sweater,Clothing,3,42.9,0.2,APAC,Home Office
2498,2025-04-11,MacBook Air,Electronics,3,1054.12,0.05,APAC,Consumer
2499,2025-04-11,iPhone 15,Electronics,2,1195.58,0.0,APAC,Consumer
2500,2025-04-11,Yoga Mat,Sports,1,65.46,0.05,LATAM,Home Office
2501,2025-04-11,LED Desk Lamp,Home,1,288.7,0.2,North America,Premium
2502,2025-04-11,Sleeping Bag,Sports,2,147.99,0.0,North America,Consumer
2503,2025-04-11,Air Purifier,Home,2,390.93,0.15,Europe,Consumer
2504,2025-04-12,Camping Tent,Sports,1,102.63,0.15,LATAM,Home Office
2505,2025-04-12,MacBook Air,Electronics,2,837.9,0.0,APAC,Premium
2506,2025-04-12,Ergonomic Chair,Home,3,272.09,0.1,APAC,Home Office
2507,2025-04-12,Running Shoes,Clothing,1,143.39,0.05,North America,Consumer
2508,2025-04-12,Cotton T-Shirt,Clothing,4,121.67,0.0,APAC,Consumer
2509,2025-04-12,Wool Sweater,Clothing,3,143.42,0.2,Europe,Consumer
2510,2025-04-12,LED Desk Lamp,Home,2,308.53,0.2,APAC,Premium
2511,2025-04-12,Air Purifier,Home,1,264.12,0.15,North America,Premium
2512,2025-04-12,MacBook Air,Electronics,2,1177.26,0.05,APAC,Home Office
2513,2025-04-12,Smartwatch Ultra,Electronics,1,642.94,0.1,Europe,Premium
2514,2025-04-12,LED Desk Lamp,Home,1,297.15,0.2,North America,Home Office
2515,2025-04-12,iPhone 15,Electronics,4,489.41,0.0,LATAM,Corporate
2516,2025-04-12,Coffee Maker,Home,4,59.48,0.0,North America,Premium
2517,2025-04-12,Yoga Mat,Sports,3,145.86,0.0,North America,Consumer
2518,2025-04-12,Ergonomic Chair,Home,2,84.86,0.15,North America,Home Office
2519,2025-04-12,LED Desk Lamp,Home,1,64.15,0.15,LATAM,Corporate
2520,2025-04-12,Smartwatch Ultra,Electronics,1,312.31,0.0,APAC,Consumer
2521,2025-04-12,Standing Desk,Home,4,283.16,0.0,LATAM,Premium
2522,2025-04-13,Bluetooth Speaker,Electronics,3,571.12,0.2,LATAM,Consumer
2523,2025-04-13,Wool Sweater,Clothing,2,71.56,0.0,APAC,Home Office
2524,2025-04-13,Wool Sweater,Clothing,2,76.39,0.2,Europe,Consumer
2525,2025-04-13,Wool Sweater,Clothing,1,81.77,0.15,North America,Premium
2526,2025-04-13,Ergonomic Chair,Home,2,282.37,0.1,APAC,Premium
2527,2025-04-13,Air Purifier,Home,4,154.85,0.0,LATAM,Home Office
2528,2025-04-13,Wool Sweater,Clothing,1,66.43,0.1,APAC,Premium
2529,2025-04-13,Cotton T-Shirt,Clothing,2,102.91,0.0,LATAM,Premium
2530,2025-04-13,Bluetooth Speaker,Electronics,2,998.78,0.1,APAC,Corporate
2531,2025-04-13,Tennis Racket,Sports,4,170.94,0.0,LATAM,Premium
2532,2025-04-13,Yoga Mat,Sports,3,53.48,0.0,Europe,Home Office
2533,2025-04-13,iPad Pro,Electronics,4,1180.47,0.15,Europe,Premium
2534,2025-04-13,Camping Tent,Sports,3,83.11,0.0,North America,Consumer
2535,2025-04-14,Cotton T-Shirt,Clothing,2,89.23,0.1,APAC,Consumer
2536,2025-04-14,Denim Jeans,Clothing,2,48.9,0.0,LATAM,Consumer
2537,2025-04-14,Sleeping Bag,Sports,4,136.61,0.0,Europe,Premium
2538,2025-04-14,Air Purifier,Home,3,286.1,0.0,APAC,Premium
2539,2025-04-14,Sleeping Bag,Sports,1,159.6,0.0,LATAM,Consumer
2540,2025-04-14,Ergonomic Chair,Home,4,226.81,0.0,North America,Home Office
2541,2025-04-14,Denim Jeans,Clothing,2,102.31,0.2,North America,Corporate
2542,2025-04-14,Coffee Maker,Home,1,287.16,0.0,North America,Home Office
2543,2025-04-14,Running Shoes,Clothing,4,146.42,0.0,Europe,Consumer
2544,2025-04-14,Cotton T-Shirt,Clothing,4,64.4,0.0,North America,Home Office
2545,2025-04-14,Running Shoes,Clothing,4,100.87,0.05,North America,Corporate
2546,2025-04-14,Running Shoes,Clothing,2,132.95,0.2,LATAM,Consumer
2547,2025-04-14,MacBook Air,Electronics,1,1024.82,0.0,LATAM,Corporate
2548,2025-04-14,Tennis Racket,Sports,3,180.03,0.2,Europe,Premium
2549,2025-04-14,Standing Desk,Home,3,56.95,0.0,APAC,Consumer
2550,2025-04-14,Air Purifier,Home,3,338.34,0.1,LATAM,Corporate
2551,2025-04-15,Cotton T-Shirt,Clothing,3,84.22,0.05,APAC,Consumer
2552,2025-04-15,Yoga Mat,Sports,3,68.38,0.05,Europe,Consumer
2553,2025-04-15,Running Shoes,Clothing,4,116.98,0.15,North America,Premium
2554,2025-04-15,Wool Sweater,Clothing,3,101.94,0.0,North America,Consumer
2555,2025-04-15,Tennis Racket,Sports,1,17.99,0.2,APAC,Home Office
2556,2025-04-15,MacBook Air,Electronics,2,878.73,0.05,APAC,Corporate
2557,2025-04-15,Camping Tent,Sports,1,141.63,0.0,North America,Corporate
2558,2025-04-15,Leather Jacket,Clothing,1,40.54,0.0,LATAM,Premium
2559,2025-04-15,Smartwatch Ultra,Electronics,2,646.02,0.05,North America,Corporate
2560,2025-04-15,Running Shoes,Clothing,1,82.06,0.15,LATAM,Consumer
2561,2025-04-16,Air Purifier,Home,2,311.45,0.0,Europe,Home Office
2562,2025-04-16,Tennis Racket,Sports,2,179.5,0.0,LATAM,Consumer
2563,2025-04-16,iPad Pro,Electronics,3,426.27,0.05,LATAM,Home Office
2564,2025-04-16,Ergonomic Chair,Home,4,136.0,0.0,North America,Consumer
2565,2025-04-16,Standing Desk,Home,2,91.95,0.0,LATAM,Premium
2566,2025-04-16,Sleeping Bag,Sports,1,194.88,0.0,Europe,Premium
2567,2025-04-16,Tennis Racket,Sports,1,101.83,0.2,APAC,Home Office
2568,2025-04-16,iPhone 15,Electronics,4,569.25,0.0,APAC,Consumer
2569,2025-04-16,Tennis Racket,Sports,3,33.35,0.15,LATAM,Consumer
2570,2025-04-16,Bluetooth Speaker,Electronics,3,243.73,0.05,Europe,Premium
2571,2025-04-16,Leather Jacket,Clothing,2,55.92,0.0,APAC,Corporate
2572,2025-04-16,Bluetooth Speaker,Electronics,2,1193.23,0.0,Europe,Premium
2573,2025-04-16,Coffee Maker,Home,2,241.35,0.0,North America,Consumer
2574,2025-04-16,Dumbbell Set,Sports,3,51.4,0.0,Europe,Consumer
2575,2025-04-16,Camping Tent,Sports,3,162.81,0.0,North America,Home Office
2576,2025-04-16,MacBook Air,Electronics,1,666.57,0.15,North America,Home Office
2577,2025-04-17,Air Purifier,Home,1,71.57,0.05,Europe,Corporate
2578,2025-04-17,Yoga Mat,Sports,1,76.88,0.1,LATAM,Consumer
2579,2025-04-17,Running Shoes,Clothing,2,102.75,0.1,APAC,Home Office
2580,2025-04-17,Coffee Maker,Home,4,81.34,0.0,LATAM,Corporate
2581,2025-04-17,Wool Sweater,Clothing,1,148.34,0.0,Europe,Premium
2582,2025-04-17,Dumbbell Set,Sports,2,40.96,0.2,LATAM,Consumer
2583,2025-04-17,Air Purifier,Home,4,383.47,0.05,APAC,Consumer
2584,2025-04-17,Running Shoes,Clothing,1,111.86,0.0,Europe,Home Office
2585,2025-04-17,Standing Desk,Home,3,265.84,0.0,Europe,Consumer
2586,2025-04-17,Standing Desk,Home,2,242.8,0.2,North America,Consumer
2587,2025-04-17,Smartwatch Ultra,Electronics,3,431.37,0.1,APAC,Premium
2588,2025-04-17,Yoga Mat,Sports,4,37.41,0.0,Europe,Home Office
2589,2025-04-17,Yoga Mat,Sports,3,110.55,0.0,Europe,Corporate
2590,2025-04-17,Smartwatch Ultra,Electronics,1,1090.19,0.2,APAC,Consumer
2591,2025-04-17,Yoga Mat,Sports,2,118.08,0.05,APAC,Home Office
2592,2025-04-17,Smartwatch Ultra,Electronics,1,390.48,0.15,Europe,Corporate
2593,2025-04-17,Ergonomic Chair,Home,3,326.42,0.1,North America,Corporate
2594,2025-04-17,Leather Jacket,Clothing,2,106.15,0.1,North America,Corporate
2595,2025-04-17,Smartwatch Ultra,Electronics,1,336.83,0.0,Europe,Corporate
2596,2025-04-18,Coffee Maker,Home,3,80.1,0.15,LATAM,Corporate
2597,2025-04-18,Dumbbell Set,Sports,2,166.14,0.0,Europe,Corporate
2598,2025-04-18,Bluetooth Speaker,Electronics,3,767.98,0.2,LATAM,Corporate
2599,2025-04-18,Ergonomic Chair,Home,2,260.47,0.0,APAC,Corporate
2600,2025-04-18,Smartwatch Ultra,Electronics,2,975.24,0.05,North America,Premium
2601,2025-04-18,Smartwatch Ultra,Electronics,2,350.85,0.0,LATAM,Premium
2602,2025-04-18,Smartwatch Ultra,Electronics,1,893.61,0.1,APAC,Home Office
2603,2025-04-18,iPhone 15,Electronics,2,211.91,0.05,North America,Corporate
2604,2025-04-18,Leather Jacket,Clothing,4,73.5,0.2,North America,Premium
2605,2025-04-18,Denim Jeans,Clothing,1,129.86,0.15,APAC,Premium
2606,2025-04-18,Running Shoes,Clothing,2,73.1,0.0,APAC,Corporate
2607,2025-04-18,Wool Sweater,Clothing,4,88.12,0.1,APAC,Premium
2608,2025-04-18,Bluetooth Speaker,Electronics,2,411.83,0.05,LATAM,Home Office
2609,2025-04-18,LED Desk Lamp,Home,4,397.73,0.05,Europe,Premium
2610,2025-04-18,Leather Jacket,Clothing,4,82.26,0.1,APAC,Home Office
2611,2025-04-18,Leather Jacket,Clothing,3,109.62,0.0,North America,Premium
2612,2025-04-19,Air Purifier,Home,4,70.18,0.0,APAC,Home Office
2613,2025-04-19,Coffee Maker,Home,3,172.31,0.05,Europe,Premium
2614,2025-04-19,LED Desk Lamp,Home,1,282.17,0.2,APAC,Home Office
2615,2025-04-19,LED Desk Lamp,Home,3,267.68,0.05,LATAM,Corporate
2616,2025-04-19,Standing Desk,Home,2,234.66,0.05,Europe,Home Office
2617,2025-04-19,Camping Tent,Sports,3,33.24,0.15,North America,Consumer
2618,2025-04-19,Ergonomic Chair,Home,3,305.12,0.0,LATAM,Home Office
2619,2025-04-19,Denim Jeans,Clothing,1,38.99,0.2,LATAM,Consumer
2620,2025-04-19,Coffee Maker,Home,4,394.84,0.1,North America,Premium
2621,2025-04-19,Yoga Mat,Sports,2,165.61,0.0,APAC,Premium
2622,2025-04-19,Standing Desk,Home,3,149.52,0.0,LATAM,Premium
2623,2025-04-19,iPhone 15,Electronics,2,207.88,0.1,APAC,Consumer
2624,2025-04-19,iPhone 15,Electronics,1,736.96,0.0,APAC,Premium
2625,2025-04-19,LED Desk Lamp,Home,1,375.9,0.1,North America,Corporate
2626,2025-04-19,Tennis Racket,Sports,1,186.96,0.1,Europe,Premium
2627,2025-04-20,Dumbbell Set,Sports,4,100.63,0.2,APAC,Premium
2628,2025-04-20,Sleeping Bag,Sports,3,49.86,0.15,North America,Premium
2629,2025-04-20,Running Shoes,Clothing,1,48.95,0.0,APAC,Consumer
2630,2025-04-20,Air Purifier,Home,1,355.89,0.05,North America,Consumer
2631,2025-04-20,iPhone 15,Electronics,3,490.1,0.0,APAC,Home Office
2632,2025-04-20,Air Purifier,Home,3,177.91,0.0,North America,Consumer
2633,2025-04-20,Yoga Mat,Sports,3,193.76,0.1,APAC,Premium
2634,2025-04-20,Cotton T-Shirt,Clothing,1,62.56,0.15,APAC,Consumer
2635,2025-04-20,LED Desk Lamp,Home,4,284.31,0.2,LATAM,Consumer
2636,2025-04-20,Wool Sweater,Clothing,2,60.61,0.05,Europe,Consumer
2637,2025-04-20,Wool Sweater,Clothing,3,119.89,0.0,Europe,Premium
2638,2025-04-20,Ergonomic Chair,Home,3,115.32,0.2,North America,Premium
2639,2025-04-20,iPad Pro,Electronics,4,940.6,0.05,North America,Corporate
2640,2025-04-20,Leather Jacket,Clothing,3,97.81,0.0,Europe,Consumer
2641,2025-04-20,iPad Pro,Electronics,2,1107.88,0.2,Europe,Consumer
2642,2025-04-20,iPad Pro,Electronics,2,963.76,0.15,APAC,Home Office
2643,2025-04-20,Standing Desk,Home,3,397.42,0.2,LATAM,Corporate
2644,2025-04-20,iPad Pro,Electronics,2,826.52,0.0,APAC,Corporate
2645,2025-04-20,Air Purifier,Home,1,358.64,0.2,Europe,Corporate
2646,2025-04-21,Wool Sweater,Clothing,2,96.49,0.05,North America,Consumer
2647,2025-04-21,Standing Desk,Home,1,70.06,0.0,APAC,Consumer
2648,2025-04-21,Ergonomic Chair,Home,4,383.09,0.0,Europe,Consumer
2649,2025-04-21,Smartwatch Ultra,Electronics,2,471.85,0.0,LATAM,Corporate
2650,2025-04-21,Yoga Mat,Sports,4,34.85,0.0,LATAM,Premium
2651,2025-04-21,Coffee Maker,Home,2,294.41,0.15,APAC,Corporate
2652,2025-04-21,Bluetooth Speaker,Electronics,4,1159.3,0.0,North America,Consumer
2653,2025-04-21,Bluetooth Speaker,Electronics,1,1090.28,0.0,APAC,Home Office
2654,2025-04-21,iPhone 15,Electronics,1,283.71,0.15,LATAM,Home Office
2655,2025-04-21,Smartwatch Ultra,Electronics,1,258.49,0.0,Europe,Consumer
2656,2025-04-22,Camping Tent,Sports,3,199.83,0.1,LATAM,Premium
2657,2025-04-22,MacBook Air,Electronics,3,422.33,0.1,North America,Consumer
2658,2025-04-22,Air Purifier,Home,1,102.31,0.2,LATAM,Corporate
2659,2025-04-22,Leather Jacket,Clothing,2,114.48,0.0,Europe,Home Office
2660,2025-04-22,Wool Sweater,Clothing,2,38.72,0.0,LATAM,Corporate
2661,2025-04-22,Smartwatch Ultra,Electronics,4,645.69,0.05,Europe,Home Office
2662,2025-04-22,Wool Sweater,Clothing,1,37.96,0.0,North America,Consumer
2663,2025-04-22,Leather Jacket,Clothing,1,145.92,0.0,LATAM,Corporate
2664,2025-04-22,Air Purifier,Home,2,248.68,0.05,Europe,Corporate
2665,2025-04-22,Wool Sweater,Clothing,3,50.5,0.0,APAC,Premium
